Лемма 	Часть речи 	Частота (ipm) 	Худ.лит.1950-60-е 	1970-80-е 	1990-2000-е 	Публ. 1950-60-е 	1970-80-е 	1990-2000-е 
2966  	подробно	adv	37.4	24.3	20.6	24.6	48.9	56.9	42.5	
2967  	публичный	a	37.4	9.4	7.4	12.4	35.6	40.4	46.7	
2968  	рекомендовать	v	37.4	16.8	17.0	13.1	14.8	35.6	51.6	
2969  	седьмой	anum	37.4	52.8	48.7	46.2	40.0	40.0	35.2	
2970  	студия	s	37.4	5.7	7.7	29.8	43.0	74.1	66.5	
2971  	двести	num	37.3	51.4	47.3	49.9	34.1	47.7	29.0	
2972  	плита	s	37.3	51.4	39.0	47.5	31.1	31.2	31.0	
2973  	пояс	s	37.3	64.7	49.4	53.5	23.7	36.3	25.4	
2974  	приниматься	v	37.3	19.9	27.6	27.6	32.6	38.9	37.1	
2975  	суббота	s	37.3	28.2	39.1	34.1	28.2	23.9	42.4	
2976  	аэропорт	s	37.2	6.2	20.1	41.8	19.3	20.2	57.4	
2977  	брюки	s	37.2	78.3	74.6	64.4	25.2	50.3	19.0	
2978  	настаивать	v	37.2	29.2	29.7	35.0	19.3	49.9	48.6	
2979  	рукопись	s	37.2	22.0	42.7	34.5	71.2	65.7	42.9	
2980  	авторитет	s	37.1	24.5	21.1	24.6	25.2	63.5	50.3	
2981  	граф	s	37.1	27.8	26.9	60.6	68.2	30.4	27.9	
2982  	дорожка	s	37.1	65.0	52.8	46.1	48.9	38.9	29.4	
2983  	исследователь	s	37.1	15.8	10.5	5.0	26.7	22.0	33.7	
2984  	историк	s	37.1	18.6	13.3	11.8	44.5	105.7	39.1	
2985  	исходный	a	37.1	4.8	4.5	6.3	17.8	15.4	16.7	
2986  	кафе	s	37.1	17.7	34.0	58.0	53.4	45.5	39.9	
2987  	по-видимому	adv	37.1	44.5	31.5	26.8	57.8	31.6	28.0	
2988  	придавать	v	37.1	31.6	31.2	27.8	60.8	51.4	37.1	
2989  	социалистический	a	37.1	12.6	15.3	11.4	355.8	105.3	44.1	
2990  	тренер	s	37.1	1.4	9.7	8.8	31.1	32.3	79.1	
2991  	глянуть	v	37.0	63.3	100.7	82.9	8.9	16.1	8.4	
2992  	доставить	v	37.0	49.5	46.3	39.9	57.8	44.8	40.0	
2993  	замереть	v	37.0	65.9	69.2	84.2	8.9	26.4	14.3	
2994  	мышь	s	37.0	37.4	39.0	34.8	22.2	19.8	15.8	
2995  	оказать	v	37.0	27.1	18.4	16.4	69.7	58.0	49.4	
2996  	окружение	s	37.0	51.0	24.3	24.2	23.7	55.4	49.6	
2997  	замечание	s	36.9	27.3	27.1	19.4	46.0	55.4	39.9	
2998  	замысел	s	36.9	21.1	15.5	23.5	50.4	71.5	52.5	
2999  	модный	a	36.9	18.4	28.0	31.9	38.5	41.8	54.9	
3000  	мышца	s	36.9	15.4	15.6	22.5	8.9	9.5	23.9	
3001  	продавец	s	36.9	15.2	21.7	31.4	19.3	29.0	40.8	
3002  	ровный	a	36.9	67.7	55.4	57.6	47.4	29.0	25.6	
3003  	нравственный	a	36.8	11.2	17.6	15.1	41.5	98.0	44.6	
3004  	планировать	v	36.8	5.7	7.8	11.1	8.9	15.8	66.4	
3005  	своеобразный	a	36.8	13.1	10.1	13.5	69.7	58.7	52.6	
3006  	соотношение	s	36.8	7.1	2.8	3.4	13.3	22.4	29.5	
3007  	успешный	a	36.8	7.1	5.2	9.1	66.7	23.1	61.1	
3008  	благородный	a	36.7	55.6	46.8	39.8	56.3	45.5	37.1	
3009  	вечно	adv	36.7	41.5	51.3	58.1	51.9	35.2	29.9	
3010  	карточка	s	36.7	44.3	29.3	37.8	32.6	44.8	38.9	
3011  	осуществить	v	36.7	11.5	8.4	9.4	62.3	35.2	47.7	
3012  	отозваться	v	36.7	62.0	55.4	76.1	13.3	23.9	15.3	
3013  	разбить	v	36.7	54.4	48.7	46.0	38.5	48.4	32.9	
3014  	разойтись	v	36.7	53.2	53.1	47.9	38.5	44.4	33.1	
3015  	священный	a	36.7	15.1	23.3	28.0	37.1	28.6	38.7	
3016  	фабрика	s	36.7	22.1	47.6	19.5	102.3	55.8	52.5	
3017  	явный	a	36.7	20.2	26.2	30.0	26.7	35.6	46.2	
3018  	мимо	adv	36.6	66.5	64.3	68.6	28.2	27.1	20.2	
3019  	перенести	v	36.6	31.6	30.3	28.1	51.9	45.9	44.0	
3020  	поначалу	adv	36.6	16.3	31.2	43.9	19.3	42.5	48.9	
3021  	посол	s	36.6	16.3	11.4	19.9	38.5	45.5	62.5	
3022  	суровый	a	36.6	50.3	43.4	38.1	63.7	46.6	39.4	
3023  	существующий	a	36.6	6.7	4.7	6.1	20.8	20.2	47.2	
3024  	бледный	a	36.5	99.1	60.5	67.4	60.8	29.7	16.7	
3025  	всерьез	adv	36.5	24.8	34.3	39.9	23.7	44.8	46.1	
3026  	испытать	v	36.5	39.2	32.4	37.7	53.4	47.7	38.9	
3027  	катастрофа	s	36.5	21.8	19.6	20.9	37.1	33.4	57.2	
3028  	пачка	s	36.5	49.1	53.3	74.4	19.3	28.6	18.4	
3029  	столовая	s	36.5	66.5	60.5	38.4	115.6	91.3	31.4	
3030  	ужин	s	36.5	37.9	42.5	58.4	60.8	49.2	32.5	
3031  	установление	s	36.5	4.1	5.0	3.3	22.2	15.4	32.6	
3032  	закрывать	v	36.4	61.0	44.8	52.1	28.2	27.5	27.2	
3033  	окончить	v	36.4	39.4	35.6	24.6	63.7	50.6	48.9	
3034  	оценивать	v	36.4	11.3	11.6	13.0	14.8	36.0	48.7	
3035  	училище	s	36.4	24.1	41.7	19.7	77.1	59.4	52.9	
3036  	шоссе	s	36.4	81.3	54.1	39.2	44.5	45.1	34.1	
3037  	акционер	s	36.3	0.0	0.0	3.9	0.0	0.7	61.0	
3038  	городок	s	36.3	41.1	39.4	37.3	32.6	73.7	43.8	
3039  	картинка	s	36.3	29.2	35.4	48.8	34.1	31.2	33.9	
3040  	легенда	s	36.3	25.0	29.9	28.4	37.1	48.8	49.5	
3041  	ленинградский	a	36.3	15.2	16.9	15.9	84.5	82.5	59.1	
3042  	соображение	s	36.3	27.1	35.2	28.8	37.1	51.4	43.4	
3043  	сообщество	s	36.3	0.7	2.2	6.3	3.0	7.7	52.6	
3044  	икона	s	36.2	16.3	22.1	24.1	23.7	20.5	37.4	
3045  	коньяк	s	36.2	36.0	59.7	76.8	8.9	9.9	23.9	
3046  	посетитель	s	36.2	25.4	21.5	41.6	69.7	39.6	45.8	
3047  	собеседник	s	36.2	31.0	32.4	44.7	34.1	75.9	40.5	
3048  	удивительно	adv	36.2	58.8	42.3	39.2	60.8	57.2	37.7	
3049  	волк	s	36.1	47.9	60.0	59.8	29.6	30.8	25.5	
3050  	сопротивление	s	36.1	28.4	23.5	21.4	32.6	47.0	45.4	
3051  	срочно	adv	36.1	22.9	37.5	48.5	23.7	42.2	41.1	
3052  	халат	s	36.1	67.0	71.5	76.8	5.9	24.2	15.5	
3053  	вуз	s	36.0	1.9	8.4	6.8	38.5	66.4	60.1	
3054  	жанр	s	36.0	4.1	9.8	13.5	25.2	67.1	63.0	
3055  	идеал	s	36.0	20.0	14.1	16.8	37.1	53.6	46.1	
3056  	ключевой	a	36.0	1.1	2.9	6.8	3.0	7.3	46.8	
3057  	неплохо	adv	36.0	28.0	33.0	47.2	13.3	38.1	40.4	
3058  	поправка	s	36.0	9.6	12.9	8.2	14.8	23.5	74.0	
3059  	юность	s	36.0	29.6	39.3	41.0	91.9	77.4	40.0	
3060  	божественный	a	35.9	8.5	12.0	20.7	13.3	12.5	27.1	
3061  	лента	s	35.9	41.5	34.0	34.8	50.4	33.0	39.2	
3062  	нарушить	v	35.9	33.3	33.0	30.8	17.8	38.9	35.4	
3063  	ощутить	v	35.9	54.6	56.8	63.3	28.2	33.4	23.3	
3064  	частица	s	35.9	15.1	17.4	8.0	14.8	14.7	15.9	
3065  	бомба	s	35.8	55.1	47.8	30.6	29.6	52.8	36.1	
3066  	композитор	s	35.8	8.7	14.8	10.1	77.1	56.5	73.2	
3067  	крыльцо	s	35.8	113.4	93.9	63.6	14.8	19.8	10.8	
3068  	научить	v	35.8	37.8	39.0	41.7	56.3	52.8	35.8	
3069  	пациент	s	35.8	7.1	11.0	26.2	4.5	12.5	36.3	
3070  	сок	s	35.8	22.1	23.4	39.1	35.6	33.8	41.4	
3071  	сопровождать	v	35.8	33.1	27.6	33.3	40.0	44.4	42.1	
3072  	тяжесть	s	35.8	56.2	38.9	44.5	29.6	38.5	24.9	
3073  	штамм	s	35.8	0.5	0.0	0.0	0.0	0.7	1.2	
3074  	замена	s	35.7	4.8	6.9	8.7	14.8	24.9	43.8	
3075  	искусственный	a	35.7	25.5	19.6	21.4	72.6	30.8	39.4	
3076  	кусочек	s	35.7	50.7	42.5	44.3	31.1	39.6	33.5	
3077  	намерен	a	35.7	14.4	15.3	18.5	17.8	12.5	68.8	
3078  	однако	adv	35.7	17.7	45.1	37.8	54.9	67.5	32.4	
3079  	победитель	s	35.7	19.9	19.8	19.4	37.1	34.1	59.5	
3080  	приезд	s	35.7	32.6	28.9	32.9	71.2	79.2	47.7	
3081  	пробовать	v	35.7	58.0	49.0	44.3	31.1	37.4	25.9	
3082  	стучать	v	35.7	82.2	76.6	63.1	19.3	26.4	17.9	
3083  	сумасшедший	a	35.7	41.6	49.0	70.1	19.3	23.9	26.0	
3084  	устойчивый	a	35.7	11.0	8.2	7.4	10.4	11.7	40.9	
3085  	экспедиция	s	35.7	62.0	27.6	16.2	91.9	75.2	48.6	
3086  	аспект	s	35.6	3.2	2.9	3.7	3.0	9.5	36.1	
3087  	вчерашний	a	35.6	49.3	60.9	52.7	19.3	36.7	30.4	
3088  	еле	adv	35.6	72.8	63.3	61.6	34.1	42.2	20.0	
3089  	интеллигенция	s	35.6	11.0	16.8	17.6	62.3	89.1	58.3	
3090  	коммунистический	a	35.6	19.9	8.1	14.2	426.9	64.6	54.3	
3091  	независимо	adv	35.6	12.1	14.3	13.3	14.8	32.6	37.6	
3092  	окончательный	a	35.6	14.2	16.6	21.3	11.9	24.9	47.6	
3093  	противоречие	s	35.6	19.5	12.4	9.4	29.6	35.2	41.9	
3094  	взаимный	a	35.5	7.8	15.0	17.2	29.6	37.4	38.7	
3095  	военный	s	35.5	36.3	23.9	19.4	26.7	55.0	60.3	
3096  	выставить	v	35.5	44.8	38.0	47.3	32.6	25.3	38.2	
3097  	напечатать	v	35.5	24.5	33.5	22.7	189.8	73.4	50.1	
3098  	преступник	s	35.5	33.5	28.5	40.1	14.8	30.8	45.6	
3099  	прикрыть	v	35.5	77.5	66.4	68.3	28.2	22.0	16.9	
3100  	пускать	v	35.5	43.2	56.3	54.0	37.1	41.1	28.9	
3101  	развитой	a	35.5	7.6	7.3	7.8	13.3	25.3	46.9	
3102  	сиять	v	35.5	58.1	58.8	63.6	38.5	22.7	19.1	
3103  	строение	s	35.5	11.9	12.3	18.5	19.3	20.9	18.2	
3104  	ущерб	s	35.5	7.3	6.1	11.1	7.4	29.0	50.2	
3105  	делиться	v	35.4	17.6	22.8	28.1	34.1	34.9	41.4	
3106  	идеология	s	35.4	7.6	4.5	8.1	25.2	30.8	61.1	
3107  	подросток	s	35.4	14.5	18.5	37.1	41.5	42.2	36.1	
3108  	правление	s	35.4	16.1	22.4	14.0	112.7	23.1	58.5	
3109  	проживать	v	35.4	9.0	15.0	23.6	22.2	23.9	49.3	
3110  	чемпион	s	35.4	5.7	13.2	6.1	35.6	29.0	72.7	
3111  	архив	s	35.3	15.8	14.2	22.4	11.9	58.3	45.9	
3112  	вслух	adv	35.3	57.1	63.6	64.0	34.1	34.1	21.2	
3113  	дискуссия	s	35.3	11.2	13.8	9.6	16.3	43.3	55.5	
3114  	изобразить	v	35.3	26.1	32.2	37.1	47.4	36.0	28.5	
3115  	изучить	v	35.3	25.4	17.9	18.3	22.2	41.8	31.0	
3116  	мягко	adv	35.3	64.3	48.6	57.5	17.8	22.4	27.7	
3117  	немножко	adv	35.3	69.7	73.2	37.8	26.7	27.1	23.0	
3118  	освобождение	s	35.3	20.4	20.3	17.1	37.1	74.5	45.8	
3119  	подвести	v	35.3	39.2	39.4	38.1	41.5	33.8	41.5	
3120  	призвать	v	35.3	12.4	14.3	16.6	43.0	29.4	51.7	
3121  	производиться	v	35.3	6.9	4.9	4.2	26.7	19.8	33.4	
3122  	самостоятельно	adv	35.3	9.9	12.2	15.9	34.1	28.2	50.8	
3123  	сооружение	s	35.3	19.3	12.8	12.9	40.0	39.2	38.2	
3124  	достигать	v	35.2	15.8	14.7	11.7	25.2	25.7	35.5	
3125  	качественный	a	35.2	1.9	2.0	5.8	11.9	8.1	47.6	
3126  	копейка	s	35.2	48.7	56.1	41.8	14.8	43.6	34.9	
3127  	коротко	adv	35.2	59.0	57.0	62.5	19.3	30.4	19.5	
3128  	допускать	v	35.1	20.0	26.1	22.8	23.7	40.0	36.9	
3129  	нерв	s	35.1	39.9	45.5	37.8	28.2	30.4	25.2	
3130  	посылать	v	35.1	50.7	46.3	40.7	51.9	62.4	31.4	
3131  	приличный	a	35.1	23.4	35.8	53.6	20.8	29.0	38.1	
3132  	раствор	s	35.1	17.6	6.5	9.8	10.4	16.1	19.4	
3133  	туалет	s	35.1	9.9	28.6	65.5	3.0	28.2	33.3	
3134  	утратить	v	35.1	25.2	23.3	31.0	28.2	42.9	37.7	
3135  	хор	s	35.1	25.5	40.4	33.7	66.7	44.8	43.4	
3136  	анекдот	s	35.0	20.7	34.0	35.9	53.4	73.4	37.6	
3137  	захотеться	v	35.0	58.0	63.4	58.6	31.1	25.3	21.6	
3138  	класть	v	35.0	67.2	46.4	43.7	44.5	53.9	24.9	
3139  	несомненно	adv	35.0	34.2	23.8	23.7	87.5	49.5	41.3	
3140  	слышно	adv	35.0	97.8	78.0	58.9	26.7	23.5	16.0	
3141  	сырье	s	35.0	3.5	4.1	3.2	20.8	31.2	43.0	
3142  	царский	a	35.0	15.9	25.6	22.0	231.3	89.5	44.2	
3143  	численность	s	35.0	2.8	2.9	2.9	4.5	15.8	44.6	
3144  	штаны	s	35.0	63.1	60.6	65.5	51.9	32.3	19.7	
3145  	возразить	v	34.9	78.3	56.1	65.6	22.2	28.2	18.7	
3146  	грозить	v	34.9	34.7	35.3	37.7	23.7	42.5	43.0	
3147  	железнодорожный	a	34.9	24.6	36.7	22.9	60.8	44.4	42.3	
3148  	изо	pr	34.9	67.3	65.0	59.4	31.1	28.6	19.3	
3149  	искренне	adv	34.9	32.3	36.5	44.9	31.1	40.0	38.6	
3150  	пленка	s	34.9	16.3	17.6	27.9	41.5	42.9	30.8	
3151  	подобрать	v	34.9	49.1	45.8	42.7	14.8	35.2	30.6	
3152  	пребывание	s	34.9	17.4	15.0	17.6	59.3	48.1	42.8	
3153  	репетиция	s	34.9	9.0	15.2	15.5	50.4	168.0	60.7	
3154  	образовывать	v	34.8	9.2	5.8	7.8	17.8	21.6	19.9	
3155  	отражение	s	34.8	17.9	17.5	29.5	31.1	22.0	26.9	
3156  	предполагаться	v	34.8	5.3	4.7	9.4	17.8	17.2	55.2	
3157  	проявлять	v	34.8	22.7	23.0	19.9	56.3	66.0	42.3	
3158  	серебряный	a	34.8	36.5	37.1	50.9	37.1	27.9	35.5	
3159  	удовлетворение	s	34.8	21.3	16.2	19.9	32.6	29.7	27.2	
3160  	устанавливать	v	34.8	12.6	10.5	7.8	11.9	15.8	42.0	
3161  	экипаж	s	34.8	43.2	53.0	17.1	13.3	38.1	48.8	
3162  	актуальный	a	34.7	0.0	1.3	3.2	4.5	11.4	46.7	
3163  	водить	v	34.7	34.0	46.0	66.0	46.0	29.7	24.2	
3164  	награда	s	34.7	21.8	29.0	22.5	25.2	38.9	52.8	
3165  	непонятно	adv	34.7	32.8	46.8	55.4	13.3	19.1	30.8	
3166  	поход	s	34.7	25.9	46.3	41.3	59.3	60.9	33.4	
3167  	сплошной	a	34.7	34.0	44.9	38.1	35.6	42.5	31.3	
3168  	выдающийся	a	34.6	17.0	16.8	12.4	66.7	44.8	54.2	
3169  	помолчать	v	34.6	103.0	100.1	64.4	13.3	16.9	8.2	
3170  	украинский	a	34.6	17.7	39.5	11.9	20.8	59.8	56.6	
3171  	худой	a	34.6	77.3	70.5	52.0	31.1	47.3	20.3	
3172  	газовый	a	34.5	12.4	9.3	14.0	8.9	17.2	39.2	
3173  	иностранец	s	34.5	18.3	18.5	29.2	38.5	62.0	51.1	
3174  	морда	s	34.5	48.4	66.6	77.9	16.3	18.0	12.6	
3175  	перо	s	34.5	46.1	46.8	47.1	57.8	46.2	31.2	
3176  	претензия	s	34.5	7.1	19.4	21.5	7.4	30.1	54.6	
3177  	разумный	a	34.5	27.5	27.2	27.5	22.2	45.1	38.3	
3178  	россиянин	s	34.5	0.0	1.1	4.1	0.0	9.2	78.7	
3179  	должностной	a	34.4	1.1	2.2	3.7	0.0	3.7	28.8	
3180  	постоять	v	34.4	90.2	86.8	61.1	20.8	15.0	13.3	
3181  	проза	s	34.4	5.1	23.5	19.1	65.2	78.1	56.5	
3182  	сдавать	v	34.4	27.1	29.2	31.5	34.1	44.0	39.7	
3183  	справа	adv	34.4	56.4	52.4	53.9	37.1	31.9	22.4	
3184  	четверть	s	34.4	28.0	41.4	35.2	28.2	60.2	34.7	
3185  	архитектура	s	34.3	9.4	10.7	7.3	34.1	36.0	43.4	
3186  	демонстрировать	v	34.3	6.9	14.3	26.9	26.7	22.7	50.6	
3187  	любопытство	s	34.3	62.9	56.4	57.4	41.5	41.5	22.3	
3188  	маска	s	34.3	25.5	25.7	35.7	47.4	46.2	40.6	
3189  	опера	s	34.3	6.2	18.9	20.4	140.8	62.0	60.1	
3190  	посидеть	v	34.3	67.7	69.6	56.7	19.3	29.7	18.1	
3191  	распространить	v	34.3	9.0	6.9	6.8	22.2	27.5	43.7	
3192  	спускаться	v	34.3	60.6	57.3	52.7	53.4	32.3	24.6	
3193  	благодарность	s	34.2	33.1	33.8	34.8	56.3	39.2	34.4	
3194  	великолепный	a	34.2	44.1	31.6	27.7	83.0	44.8	42.5	
3195  	госпиталь	s	34.2	93.8	44.5	28.9	11.9	31.9	38.9	
3196  	догадываться	v	34.2	36.7	55.8	60.2	13.3	27.9	26.3	
3197  	изображать	v	34.2	28.7	37.9	40.4	63.7	63.1	31.9	
3198  	исключительно	adv	34.2	10.5	11.9	22.5	57.8	21.6	48.1	
3199  	маршрут	s	34.2	19.0	28.5	26.4	17.8	48.8	44.4	
3200  	незаметно	adv	34.2	53.5	57.7	55.7	38.5	40.7	24.9	
3201  	сержант	s	34.2	67.5	54.7	63.7	5.9	27.5	22.2	
3202  	точно	conj	34.2	93.8	65.1	55.9	35.6	24.6	17.1	
3203  	шляпа	s	34.2	64.3	77.0	48.9	44.5	67.1	21.6	
3204  	экземпляр	s	34.2	18.8	20.3	18.7	29.6	39.2	36.6	
3205  	белье	s	34.1	51.6	44.8	51.1	23.7	49.2	23.7	
3206  	бродить	v	34.1	49.1	52.4	63.3	44.5	31.2	23.3	
3207  	ведро	s	34.1	68.8	76.5	57.3	38.5	28.6	18.1	
3208  	возникновение	s	34.1	4.4	3.2	3.6	7.4	11.7	28.9	
3209  	мастерская	s	34.1	34.4	34.0	29.6	112.7	52.1	41.9	
3210  	невидимый	a	34.1	47.5	43.9	61.0	40.0	16.5	22.3	
3211  	нормативный	a	34.1	0.0	0.0	0.0	1.5	2.6	28.5	
3212  	офис	s	34.1	0.0	1.1	45.2	4.5	1.1	48.6	
3213  	положенный	a	34.1	33.7	44.5	46.3	20.8	36.7	35.7	
3214  	по-настоящему	adv	34.1	42.4	34.3	42.1	35.6	57.2	36.3	
3215  	седой	a	34.1	68.8	65.2	59.8	37.1	47.0	19.3	
3216  	слабость	s	34.1	54.1	39.4	37.5	41.5	57.6	32.0	
3217  	ссылка	s	34.1	11.0	9.8	17.1	50.4	81.4	37.9	
3218  	холодно	adv	34.1	70.5	58.3	56.9	23.7	33.0	19.7	
3219  	автомобильный	a	34.0	18.1	11.9	15.9	22.2	34.1	51.6	
3220  	быт	s	34.0	17.2	16.0	19.1	99.3	98.7	44.5	
3221  	лампа	s	34.0	82.2	52.8	52.4	54.9	26.8	19.4	
3222  	опираться	v	34.0	35.6	20.9	18.9	38.5	36.0	34.3	
3223  	посоветовать	v	34.0	55.5	33.0	42.0	23.7	29.0	29.8	
3224  	разглядывать	v	34.0	77.3	65.0	71.0	28.2	26.8	12.5	
3225  	толк	s	34.0	40.9	46.8	51.3	34.1	37.0	29.0	
3226  	убийца	s	34.0	30.8	27.0	68.9	28.2	31.6	27.9	
3227  	фантазия	s	34.0	20.0	34.1	33.5	54.9	53.9	41.3	
3228  	вселенная	s	33.9	24.6	21.4	27.2	28.2	22.0	23.2	
3229  	де	part	33.9	6.2	17.5	21.9	54.9	28.6	50.9	
3230  	задержать	v	33.9	46.6	36.5	30.7	16.3	31.6	42.6	
3231  	любитель	s	33.9	22.5	20.6	23.9	68.2	52.1	51.2	
3232  	малыш	s	33.9	61.7	36.6	31.7	32.6	34.9	28.9	
3233  	нарисовать	v	33.9	54.2	53.2	45.0	28.2	28.2	25.9	
3234  	одеть	v	33.9	46.1	42.2	54.2	57.8	48.8	26.3	
3235  	повышенный	a	33.9	8.0	9.6	9.6	26.7	23.9	41.9	
3236  	призыв	s	33.9	12.9	13.2	15.7	40.0	37.8	56.2	
3237  	располагаться	v	33.9	12.8	15.7	29.1	11.9	29.4	34.4	
3238  	справедливый	a	33.9	22.1	27.1	26.0	46.0	42.9	39.2	
3239  	беседовать	v	33.8	36.9	41.7	38.4	62.3	73.0	36.9	
3240  	гигантский	a	33.8	66.5	35.2	28.3	43.0	34.5	38.7	
3241  	заболеть	v	33.8	47.5	44.4	34.3	34.1	49.5	33.6	
3242  	конституционный	a	33.8	0.5	1.0	2.0	1.5	4.4	42.7	
3243  	облик	s	33.8	21.4	29.2	28.9	66.7	66.8	38.7	
3244  	подземный	a	33.8	22.9	13.6	27.6	13.3	22.7	38.3	
3245  	превратить	v	33.8	31.9	22.1	28.2	53.4	33.8	43.8	
3246  	преподаватель	s	33.8	15.9	17.5	20.4	35.6	52.8	44.4	
3247  	сайт	s	33.8	0.0	0.0	1.5	0.0	0.0	57.1	
3248  	слева	adv	33.8	52.1	54.1	52.6	38.5	27.9	22.3	
3249  	горизонт	s	33.7	47.9	45.4	38.6	46.0	27.9	25.6	
3250  	давний	a	33.7	21.8	40.5	37.4	41.5	42.9	40.9	
3251  	дивизия	s	33.7	117.7	35.7	16.7	23.7	47.7	40.9	
3252  	доверять	v	33.7	33.9	28.8	40.8	23.7	45.1	36.6	
3253  	изба	s	33.7	149.6	81.6	38.6	41.5	26.4	16.0	
3254  	копия	s	33.7	16.5	17.6	24.1	22.2	19.1	35.3	
3255  	налить	v	33.7	64.0	73.0	68.8	11.9	10.3	11.8	
3256  	небесный	a	33.7	17.2	32.1	40.4	37.1	15.4	24.6	
3257  	отдохнуть	v	33.7	59.7	56.0	43.1	20.8	34.1	27.0	
3258  	покачать	v	33.7	85.4	75.3	82.0	8.9	3.7	5.3	
3259  	регулирование	s	33.7	1.2	0.0	0.0	3.0	2.9	37.3	
3260  	течь	v	33.7	53.7	62.9	51.3	31.1	33.4	22.0	
3261  	вплоть	adv	33.6	9.8	15.2	18.4	28.2	41.5	45.5	
3262  	гнать	v	33.6	70.0	64.7	57.2	23.7	31.9	19.1	
3263  	натура	s	33.6	22.9	36.1	35.2	78.6	71.5	37.5	
3264  	нефтяной	a	33.6	5.1	3.5	8.3	28.2	20.5	65.5	
3265  	обусловить	v	33.6	3.2	2.2	2.6	3.0	7.3	24.9	
3266  	голодный	a	33.5	59.7	47.2	43.1	38.5	55.4	28.0	
3267  	доступ	s	33.5	4.6	3.8	7.9	14.8	12.5	44.5	
3268  	законопроект	s	33.5	0.3	0.6	0.6	4.5	4.4	81.1	
3269  	избирательный	a	33.5	0.7	4.9	7.3	59.3	7.7	64.4	
3270  	компьютерный	a	33.5	0.0	0.0	15.8	0.0	0.7	44.6	
3271  	подвал	s	33.5	47.0	35.2	56.5	51.9	23.5	29.8	
3272  	порт	s	33.5	33.0	40.5	17.6	46.0	48.4	45.3	
3273  	связывать	v	33.5	17.9	15.9	19.3	38.5	34.1	39.1	
3274  	уголь	s	33.5	28.5	28.1	24.9	31.1	53.9	34.2	
3275  	удивить	v	33.5	38.3	41.6	41.7	37.1	34.5	36.2	
3276  	укрепление	s	33.5	9.6	10.4	5.0	53.4	43.3	46.1	
3277  	устав	s	33.5	13.3	15.1	13.2	22.2	23.1	33.5	
3278  	философский	a	33.5	11.0	11.5	12.9	17.8	31.6	34.5	
3279  	бассейн	s	33.4	9.0	19.1	29.2	31.1	18.7	33.1	
3280  	биться	v	33.4	53.0	53.8	53.7	48.9	34.5	24.7	
3281  	двойной	a	33.4	28.9	23.1	29.4	23.7	29.7	35.8	
3282  	здорово	adv	33.4	65.6	52.0	41.8	32.6	23.1	26.6	
3283  	инстанция	s	33.4	6.4	10.4	8.4	8.9	16.1	28.2	
3284  	медведь	s	33.4	44.7	56.5	42.7	47.4	97.6	26.5	
3285  	нынче	adv	33.4	51.6	63.7	45.0	60.8	23.5	28.1	
3286  	отъезд	s	33.4	37.8	34.9	38.8	48.9	64.9	37.5	
3287  	процессуальный	a	33.4	0.0	0.6	0.0	0.0	2.2	6.4	
3288  	тотчас	adv	33.4	77.3	90.3	51.2	59.3	56.9	12.8	
3289  	архитектор	s	33.3	14.2	6.9	10.3	26.7	33.8	55.7	
3290  	браться	v	33.3	29.8	35.2	28.0	53.4	48.8	39.5	
3291  	космос	s	33.3	35.3	23.3	21.4	89.0	33.0	41.1	
3292  	меч	s	33.3	27.8	24.2	81.7	10.4	16.5	18.5	
3293  	охранник	s	33.3	25.2	9.2	87.8	5.9	17.6	23.3	
3294  	присесть	v	33.3	86.7	71.2	70.7	22.2	17.6	10.0	
3295  	психический	a	33.3	25.4	6.7	10.0	1.5	9.9	16.5	
3296  	судно	s	33.3	30.7	63.2	12.5	38.5	28.2	37.5	
3297  	тратить	v	33.3	25.7	26.5	32.1	31.1	42.9	43.5	
3298  	чашка	s	33.3	40.9	43.0	72.2	35.6	28.2	16.3	
3299  	разрушить	v	33.2	24.5	25.4	25.8	23.7	41.5	43.9	
3300  	волновать	v	33.1	25.7	31.7	32.6	54.9	56.9	40.5	
3301  	воображение	s	33.1	34.0	41.8	39.6	44.5	51.4	29.1	
3302  	квартал	s	33.1	17.2	23.5	29.1	43.0	32.6	45.1	
3303  	курица	s	33.1	44.3	57.9	56.4	31.1	24.9	19.2	
3304  	невольно	adv	33.1	50.9	50.5	46.0	28.2	47.0	27.9	
3305  	окружить	v	33.1	57.8	41.0	35.2	53.4	46.6	30.4	
3306  	плавать	v	33.1	55.3	67.0	41.8	47.4	34.9	24.1	
3307  	преобразование	s	33.1	2.3	3.1	2.6	20.8	18.7	32.6	
3308  	развивать	v	33.1	13.8	12.4	9.7	17.8	35.6	41.2	
3309  	спасать	v	33.1	36.9	39.4	39.9	43.0	34.5	34.9	
3310  	топливо	s	33.1	5.8	7.2	6.1	14.8	19.1	49.0	
3311  	элита	s	33.1	2.1	5.8	7.7	3.0	25.7	67.7	
3312  	ветвь	s	33.0	43.6	27.4	25.1	19.3	16.9	21.8	
3313  	видеться	v	33.0	33.5	40.5	42.8	48.9	32.6	32.3	
3314  	возглавлять	v	33.0	6.7	6.7	9.7	47.4	41.8	63.7	
3315  	глобальный	a	33.0	1.1	3.1	6.1	0.0	7.0	43.3	
3316  	девица	s	33.0	31.2	50.5	78.4	43.0	24.2	15.1	
3317  	инвестор	s	33.0	0.0	0.0	1.6	0.0	0.0	71.6	
